000000.000|    9328.0000kb|   9328.0000kb added| ALWAYS| Logging started at 2014-08-15T20:59:19.641
000592.742|  765332.0968kb| -33204.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000592.742|  765332.0968kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000602.108|  774576.0000kb|   9244.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
000605.202|  774580.0968kb|      4.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
000610.864|  825180.0032kb|  50600.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000610.864|  825180.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000635.026|  809344.0000kb| -15836.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000635.026|  809344.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000645.979|  825388.0032kb|  16044.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000645.979|  825388.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000645.979|  825388.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000660.768|  799852.0032kb| -25536.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000660.768|  799852.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000694.286|  825448.0000kb|  25596.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000704.266|  825396.0968kb|    -52.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000704.266|  825396.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000704.266|  825396.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000715.217|  825424.0000kb|     28.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000716.554|  799680.0000kb| -25744.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000716.554|  799680.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000723.725|  808448.0000kb|   8768.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000723.725|  808448.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000723.725|  808448.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000726.885|  825424.0000kb|  16976.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Missile/SpellMissile.cpp
Line: 640

Function: Spell::Missile::SpellMissile::OnCreateNonReplicate

Expression: mMissileData->getSpellLevel() >= 0 && mMissileData->getSpellLevel() < Enums::kMaxSpellLevel
000728.558|  826456.0000kb|   1032.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000728.558|  826456.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000728.558|  826456.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000728.558|  826456.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0848d499
000730.545|  826464.0000kb|      8.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000730.546|  826464.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000730.546|  826464.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000730.993|  826464.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e7e6439
000731.049|  826480.0000kb|     16.0000kb added| ALWAYS| The Killer was: lilshawny
000731.049|  826480.0000kb|      0.0000kb added| ALWAYS| HEALS
000731.049|  826480.0000kb|      0.0000kb added| ALWAYS|   thirty Garens applied amount 0 with abilities [DariusCleave|amount:0|priority:0][DariusNoxianTacticsONH|amount:0|priority:0][MordekaiserSyphonOfDestruction|amount:0|priority:0][Root|amount:0|priority:0]
000731.049|  826480.0000kb|      0.0000kb added| ALWAYS| DAMAGE
000731.049|  826480.0000kb|      0.0000kb added| ALWAYS|   lilshawny applied amount 677.478 with abilities [_BasicAttack|amount:213.265|priority:142][AatroxW|amount:142.177|priority:142][AatroxR|amount:138.056|priority:138][SummonerDot|amount:126|priority:134][AatroxQ|amount:57.9802|priority:57]
000731.049|  826480.0000kb|      0.0000kb added| ALWAYS|   Minion applied amount 10.5375 with abilities [_BasicAttack|amount:10.5375|priority:10]
000731.096|  827936.0000kb|   1456.0000kb added|   WARN| [thirty Garens] warning: PKT_CastSpell received for dead Unit. Spell: DariusBasicAttack
000736.552|  828272.0000kb|    336.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell4, for character: MasterYi
000736.573|  828272.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000736.663|  828272.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000737.967|  828280.0000kb|      8.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000738.046|  828280.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000738.050|  828280.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000741.671|  769292.0032kb| -58988.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000741.671|  769292.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000741.971|  769296.0000kb|      4.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000741.971|  769296.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000742.257|  769296.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000742.356|  769296.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000742.375|  770320.0000kb|   1024.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000742.375|  770320.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000745.543|  770356.0968kb|     36.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000745.639|  770364.0032kb|      8.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000745.831|  770412.0032kb|     48.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000745.831|  770412.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000751.351|  771248.0000kb|    836.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000751.426|  771248.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000751.486|  771248.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000751.557|  771248.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000751.744|  771768.0000kb|    520.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000751.747|  771768.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000751.748|  771768.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000751.816|  771768.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000751.881|  772024.0000kb|    256.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000751.955|  772024.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000752.007|  772024.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000752.076|  772024.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000752.145|  772284.0032kb|    260.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000752.220|  772284.0032kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000761.274|  813592.0000kb|  41308.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000761.357|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000761.401|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000761.484|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000761.521|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000761.594|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000761.640|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000761.723|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000761.769|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000761.842|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000761.905|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000761.976|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000762.031|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000762.100|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000762.172|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000762.231|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000762.288|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000762.351|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000762.412|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000762.476|  813592.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000762.568|  813600.0000kb|      8.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Click
000762.596|  813600.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic_Button_Release
000771.343|  784076.0032kb| -29524.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000771.343|  784076.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000776.074|  827796.0968kb|  43720.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 00000000
000791.215|  836844.0032kb|   9048.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000791.215|  836844.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000791.215|  836844.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000794.337|  785828.0968kb| -51016.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
000794.994|  810444.0032kb|  24616.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
000800.535|  810832.0000kb|    388.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
000801.937|  819036.0032kb|   8204.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000802.099|  819036.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000802.100|  819036.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000802.100|  819036.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000829.243|  835864.0000kb|  16828.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000829.243|  835864.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000834.197|  777428.0968kb| -58436.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000839.139|  810644.0968kb|  33216.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000839.139|  810644.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000839.139|  810644.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000844.616|  785836.0032kb| -24808.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000844.616|  785836.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000844.616|  785836.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000849.743|  820248.0000kb|  34412.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000849.743|  820248.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000849.743|  820248.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000850.927|  820248.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000850.927|  820248.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000850.927|  820248.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000850.927|  820248.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0848d499
000857.630|  768872.0000kb| -51376.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000857.630|  768872.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000865.396|  793780.0968kb|  24908.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000871.949|  802608.0000kb|   8828.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000871.949|  802608.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000876.066|  827976.0000kb|  25368.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000876.066|  827976.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000876.066|  827976.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000876.582|  828352.0000kb|    376.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000876.582|  828352.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000876.582|  828352.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000876.582|  828352.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0848d499
000878.150|  828352.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000878.150|  828352.0000kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000899.443|  778872.0000kb| -49480.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000899.443|  778872.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000910.254|  828580.0968kb|  49708.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000910.254|  828580.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000910.254|  828580.0968kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000929.105|  770732.0032kb| -57848.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000929.105|  770732.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0db19fc9
000929.608|  770732.0032kb|      0.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell4, for character: MasterYi
000930.289|  770732.0032kb|      0.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000930.289|  770732.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000930.876|  770732.0032kb|      0.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000930.876|  770732.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000931.512|  778936.0000kb|   8204.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000931.512|  778936.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000941.803|  812104.0000kb|  33168.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000941.803|  812104.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000978.600|  820508.0032kb|   8404.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000978.600|  820508.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
000984.330|  770900.0968kb| -49608.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
000987.562|  787408.0000kb|  16508.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
000996.876|  812268.0032kb|  24860.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000996.876|  812268.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000996.877|  812268.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
000997.325|  777756.0032kb| -34512.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000997.325|  777756.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000997.326|  777756.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0e0baec9
000997.326|  777756.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0848d499
000997.707|  794732.0032kb|  16976.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
000997.707|  794732.0032kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
001007.242|  825384.0000kb|  30652.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
001010.186|  783768.0000kb| -41616.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
001011.631|  789924.0968kb|   6156.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell4, for character: MasterYi
001015.929|  772608.0000kb| -17316.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
001015.929|  772608.0000kb|      0.0000kb added|  ERROR| Assertion failed!

File: C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp
Line: 102

Function: Spell::SpellDataInst::SetSpellData

Expression: mSpellTargeting.get()

Description: ZedUltFakeMissile
001049.400|  823032.0000kb|  50424.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_open, for character: Leona
001055.741|  840204.0032kb|  17172.0000kb added|  ERROR| Playing Animation Error, Cant Find Animation: Spell2_close, for character: Leona
001063.794|  840156.0032kb|    -48.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
001063.794|  840156.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
001063.794|  840156.0032kb|      0.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 022f6aa9
001064.853|  840156.0032kb|      0.0000kb added|  ERROR| Error GameTargettingType wrong for (Name:ZedUltFakeMissile) (Display: ) (-1) [C:/jenkins/workspace/game-code-Releases-4-14-public-win32/code/Game/LoL/Spell/Data/SpellDataInst.cpp(99)] 
